log2foldchange,FC,pvalue,padjust,gene_name
0.961662318880751,1.94755263427502,8.82E-05,0.002348207836759,Mttp
0.953607274209617,1.93670910198519,0.000999637562765,0.017415293383293,Bach2os
0.951297976114023,1.93361152353368,2.24E-11,2.63E-09,Cpt1a
0.944164615357236,1.92407443883704,0.000590528813316,0.011351276078189,Pot1b
0.933414279424278,1.90979035848186,2.86E-07,1.60E-05,Clec4a3
0.931828605096236,1.90769245015527,7.27E-06,0.000279364103793,Kif7
0.93073750207526,1.90625021737216,0.003807955453953,0.049769451907923,Pkd1l3
0.92467454624246,1.89825597105405,2.51E-05,0.000812955011525,Il1r2
0.915964247699243,1.88682974253919,6.94E-12,9.55E-10,Cnnm2
0.911839981041588,1.88144351996651,0.001480503788843,0.02394935910232,Tubb3
0.91158174092354,1.88110677470777,2.98E-11,3.41E-09,Cyth1
0.901662243644889,1.86821726513078,6.81E-05,0.001919078995663,Gm20658
0.891436081483006,1.85502172304896,1.28E-05,0.000455204574767,C3
0.890771097662524,1.85416688183311,0.002775105480644,0.038423986297829,Glis2
0.881676451806238,1.8425151116099,6.03E-07,3.16E-05,Pde3b
0.877953188047645,1.83776613494021,0.00017238176616,0.004066642574406,Rgcc
0.872347838030083,1.8306396556731,5.79E-06,0.00023419734457,C130050O18Rik
0.871895307489019,1.83006552848851,0.000194633131794,0.004486321572244,Adap2os
0.871474645990531,1.82953199516247,5.63E-05,0.001654284534404,Gatsl3
0.869939621748818,1.82758641251268,0.002060069136899,0.03036599103954,Hsd17b1
0.867896597644932,1.82500016906928,0.000334124676581,0.006963383318015,Plcd1
0.866144417676528,1.82278501785341,0.002681021162575,0.037374907252633,Aqp11
0.865912728853373,1.82249231219182,7.68E-07,3.92E-05,Arid5b
0.862221218357072,1.81783495266838,1.55E-10,1.55E-08,Rassf2
0.861624418525994,1.81708312418009,5.79E-07,3.05E-05,Slc7a7
0.860286268795794,1.81539849790208,1.28E-07,7.97E-06,Dmxl2
